Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
16-03-2023,496.055603,500.6425574,486.4087523,490.286438,20040008
17-03-2023,501.0681763,502.7705481,491.8942096,499.9805771,18787379
20-03-2023,491.0430603,498.0417132,487.0708207,498.0417132,14275315
21-03-2023,493.5492859,495.0625502,488.4421704,493.6911743,29485180
22-03-2023,493.2655945,498.4200448,491.8942185,493.8803672,11619538
23-03-2023,484.9428406,492.7454314,483.7606298,491.2322247,22097792
24-03-2023,477.9441528,487.0235369,476.1471983,486.5979295,14416984
27-03-2023,482.4838257,486.2669288,474.3502103,479.5046605,15674218
28-03-2023,480.5450439,483.9970937,476.5255273,483.7133746,15833599
29-03-2023,488.4894714,489.9081243,478.8426204,481.3962071,24203789
31-03-2023,495.3463135,496.4339705,491.1849085,492.4144539,17356345
03-04-2023,498.1835938,499.8386887,493.7857468,496.2920566,14210949
05-04-2023,494.6369934,498.987506,490.9011958,498.4200679,13574801
06-04-2023,499.0348206,504.756709,493.360209,495.5827421,25125879
10-04-2023,497.7579956,501.6356814,495.9610699,500.5480245,17335453
11-04-2023,503.2434692,506.648271,498.5619607,502.0612584,26414406
12-04-2023,499.5549622,505.0404082,497.4742598,504.2838049,21292441
13-04-2023,504.0473633,505.2768509,498.5619172,500.595285,28597560
17-04-2023,514.4981079,515.4438765,499.3658106,499.3658106,32476990
18-04-2023,516.2478027,518.7541128,511.1879635,515.7749184,22283456
19-04-2023,510.9987793,517.808325,509.0599652,514.4981348,21156372
20-04-2023,515.2547607,515.8695335,507.5467807,511.8500166,25588577
21-04-2023,513.6942749,516.7680231,510.4313615,515.4439238,22599418
24-04-2023,524.5232544,525.4217461,514.0252458,514.3089648,23335611
25-04-2023,531.3327637,537.1019865,524.901549,524.901549,38142390
26-04-2023,535.6359863,536.250759,526.2729125,531.5219163,23143882
27-04-2023,534.1228638,536.6291739,530.670785,534.3593059,17845169
28-04-2023,546.9379883,548.9714139,534.8321613,537.0074176,16183423
02-05-2023,544.100647,549.349651,542.0672792,548.5457708,13667511
03-05-2023,539.5609741,543.8169327,538.1423213,539.7028625,9699527
04-05-2023,548.5458374,549.3024408,537.6694975,539.2773158,12533761
05-05-2023,545.2356567,556.348439,543.8642806,548.7350125,18163461
08-05-2023,551.9505615,555.7336361,546.0395075,546.3232842,12990869
09-05-2023,542.3982544,554.6459685,541.0741554,553.2745925,18959065
10-05-2023,541.1688232,543.8169639,532.7041824,543.8169639,18561315
11-05-2023,542.3510132,548.5457859,540.9796372,541.1688024,16016715
12-05-2023,546.7961426,549.2551179,540.5540351,543.5332293,11319335
15-05-2023,550.3427124,552.3288032,543.4858908,547.3635185,11410243
16-05-2023,554.5040894,558.381775,550.4372961,552.3288332,22178229
17-05-2023,554.5040894,558.4763288,548.0728748,554.2203703,23739774
18-05-2023,543.0603027,561.6919544,540.4121624,558.287153,45656620
19-05-2023,543.9588013,554.456809,538.9935164,547.5999871,42293962
22-05-2023,545.8504028,548.8295395,542.3510473,546.1813988,21484049
23-05-2023,550.059021,552.0451698,545.519343,547.5054918,16120548
24-05-2023,551.0993652,553.5110636,546.8906835,548.3566133,17616658
25-05-2023,549.7279663,551.2885075,545.70845,550.4372927,16479436
26-05-2023,554.2203979,555.875493,549.0659475,549.7279971,9788076
29-05-2023,562.7323608,564.0564601,556.159257,558.0035175,18432231
30-05-2023,560.6516113,563.2051981,559.4221237,562.7323138,15031640
31-05-2023,559.06073,563.8332704,556.7950076,562.8691232,28797643
01-06-2023,561.8568115,565.3759725,560.1695538,560.9408599,17820226
02-06-2023,566.1472778,567.7863399,562.0978476,563.7369097,11323908
05-06-2023,566.1472778,568.6540371,564.9902894,567.4006575,12920507
06-06-2023,564.3635864,567.7863563,562.0978639,566.9186003,11199940
07-06-2023,568.0755615,569.4253323,564.9902786,566.9185731,11113781
08-06-2023,567.4006348,572.6552488,565.3276947,568.79866,15971917
09-06-2023,557.9520264,567.9791225,556.0719275,566.918584,18870272
12-06-2023,557.9038696,560.6516659,556.9879179,559.205445,8786066
13-06-2023,555.7344971,560.5552333,553.6615569,558.6751344,12612098
14-06-2023,555.8790894,557.8073839,554.6257097,556.3129674,8948696
15-06-2023,546.1894531,556.0237675,544.984269,555.3488526,17934877
16-06-2023,550.769104,554.0954237,546.7196739,548.3587359,12660226
19-06-2023,548.4551392,552.215337,545.6109519,550.7691161,17903691
20-06-2023,547.0571899,549.0336801,542.3810403,548.4551564,14549152
21-06-2023,546.0447388,549.081826,545.3698828,547.0571404,14946871
22-06-2023,542.7667236,548.5998029,540.9348203,546.0447891,14979063
23-06-2023,534.7160645,541.9471691,533.9447584,541.850778,12215712
26-06-2023,537.078186,538.4762112,534.6196224,536.0658432,8360264
27-06-2023,545.803772,547.5874798,535.7284796,538.2352391,10694768
28-06-2023,549.3710938,553.420524,548.1659097,551.7332663,18028934
30-06-2023,552.3117065,553.4204994,549.7567517,553.4204994,8718232
03-07-2023,564.460022,565.3277192,553.324133,553.9025978,15421985
04-07-2023,568.1237793,574.5835778,561.3747484,567.1114364,24799250
05-07-2023,569.425354,572.4142458,567.1114359,568.654048,13598114
06-07-2023,571.2572632,572.2214105,567.9791389,569.2325774,11323509
07-07-2023,572.3178101,574.1497135,564.5082405,568.8469033,11707209
10-07-2023,571.3536377,578.2955097,569.0879152,573.3301866,11417363
11-07-2023,567.4488525,574.5835657,566.2918641,573.6676141,13221177
12-07-2023,568.1237793,573.1855525,567.1114364,567.8827425,16029716
13-07-2023,564.652832,576.5600264,562.4352464,573.5711936,20024503
14-07-2023,563.4476929,570.1002738,559.8803362,565.7134154,12190152
17-07-2023,579.5488892,581.2361468,563.2548359,565.9544365,19378986
18-07-2023,571.1126099,582.3931447,567.6417032,581.4289974,25757209
19-07-2023,579.8864136,580.8023653,570.7752097,573.3302236,17556585
20-07-2023,588.1780396,588.90115,577.283187,579.8382008,34038351
21-07-2023,593.046936,597.2892074,587.1656615,588.1298087,21040281
24-07-2023,595.5055542,599.6031799,592.2756257,592.9987361,11756364
25-07-2023,587.7441406,599.5067489,582.5377808,599.5067489,18503305
26-07-2023,593.0952148,594.2521445,587.3103312,590.0581274,9999125
27-07-2023,594.4449463,598.9764499,591.1186267,594.3003595,17444742
28-07-2023,593.9628906,597.6748928,591.6007181,594.3003775,11930586
31-07-2023,597.9641724,598.7354784,592.4685209,594.5414612,8605483
01-08-2023,589.9134521,598.5907771,588.7082681,597.9641167,13493453
02-08-2023,576.9938965,588.6118583,572.7998209,587.9851391,14977497
03-08-2023,569.3289795,579.3078805,564.0261694,577.2349991,27774877
04-08-2023,552.7456055,577.2349691,550.913761,573.4747713,52725616
07-08-2023,547.5393066,556.313024,546.3341224,556.313024,32736325
08-08-2023,552.5527344,553.6615272,548.0694852,550.5280488,25038671
09-08-2023,553.1795044,554.3846885,547.9730855,554.3846885,15769111
10-08-2023,553.0831299,556.8914647,549.6603598,553.1795211,27325801
11-08-2023,553.5651855,558.2412763,551.4922454,554.8185652,18221179
14-08-2023,540.6937866,552.4563953,538.5726508,552.4081997,28084093
16-08-2023,545.0806274,546.0930291,534.1375796,538.7654747,15725767
17-08-2023,551.6368408,552.600988,543.7790176,545.4662752,27910162
18-08-2023,552.4082031,554.6257301,547.0571974,549.5639568,18253227
21-08-2023,551.2030029,554.9149464,550.2870513,552.408187,9380810
22-08-2023,548.1176758,553.8543633,547.1535286,551.9742645,14073413
23-08-2023,556.2166138,557.2289567,545.7073844,550.528121,18579297
24-08-2023,556.2647705,561.1337024,554.9149408,557.421759,24131644
25-08-2023,549.5157471,554.6739114,546.8643421,553.2276905,12271885
28-08-2023,552.3117065,554.1918054,548.7926045,552.263511,9711932
29-08-2023,554.2400513,555.6380766,551.3476094,553.0831216,13144855
30-08-2023,547.0571899,556.9878952,545.8037514,556.0237479,15281416
31-08-2023,541.2240601,549.8531901,539.3440199,548.8890428,27898476
01-09-2023,549.1300659,550.7209325,541.947157,542.5256807,18121168
04-09-2023,554.914917,555.686223,548.0694953,551.4922062,12108655
05-09-2023,552.4563599,557.5181328,550.8654934,554.9631191,14444729
06-09-2023,550.0460205,553.6615728,547.6356523,553.6615728,20609936
07-09-2023,558.2894897,560.1695888,547.6356737,547.6356737,12390597
08-09-2023,562.5317383,567.4006702,558.916186,560.1695657,14032068
11-09-2023,570.4859009,571.0643657,564.3635309,565.9543973,10946134
12-09-2023,567.2560425,572.9445351,563.6887445,572.3660703,16093060
13-09-2023,575.0656738,576.5600904,562.5317588,567.3042998,19377172
14-09-2023,575.8851318,582.0556977,573.8604462,576.9939247,13178911
15-09-2023,577.3313599,579.1632632,573.8604533,577.8616291,11756389
18-09-2023,582.2967529,586.58722,575.6441133,577.331371,19305055
20-09-2023,579.5488892,585.0445403,577.9098859,579.3078523,21314600
21-09-2023,567.0632324,584.8517022,563.688717,578.4883539,23453425
22-09-2023,576.7047119,580.4166554,570.1967179,572.2214036,18784139
25-09-2023,572.7516479,579.9345566,569.2807415,579.9345566,9712784
26-09-2023,573.0891724,573.6676372,570.0520849,572.7034899,8327427
27-09-2023,568.605835,572.9926931,567.1114185,572.1731915,9865347
28-09-2023,568.7987061,573.8604793,567.7381087,570.0520858,21960816
29-09-2023,577.090332,578.4883573,570.1002644,571.5946809,12189735
03-10-2023,581.3325806,583.2126794,568.4611798,575.2102104,15322196
04-10-2023,565.2313232,578.9222259,563.49587,578.4883479,24914612
05-10-2023,570.9198608,573.0409379,566.0508698,568.8469206,13248028
06-10-2023,572.944519,577.476023,570.9680289,572.1250174,8216780
09-10-2023,564.1225586,567.8827566,560.6998475,566.9186093,9189597
10-10-2023,570.4377441,573.6676139,564.7492518,565.9544359,10373508
11-10-2023,567.2560425,575.5959402,566.532932,575.499549,14220119
12-10-2023,565.0385132,571.7393487,564.0261703,569.6182129,11983797
13-10-2023,555.4934692,560.4587923,554.1918351,557.0360813,19064577
16-10-2023,555.0113525,558.0001853,551.0101182,555.3487805,11290293
17-10-2023,555.7827148,559.1572303,554.6739219,556.987899,10765224
18-10-2023,552.1189575,558.482306,548.9372245,557.0360851,11777454
19-10-2023,550.7209473,553.4205479,546.6715169,549.3711175,11441499
20-10-2023,542.9113159,549.5639558,541.9471686,549.4675646,11110988
23-10-2023,533.1252441,545.7073542,531.2451452,542.9113036,11875035
25-10-2023,536.258728,540.693782,533.7519098,538.5726462,12134624
26-10-2023,527.3885498,533.0770422,523.724802,531.6790169,19424825
27-10-2023,541.031311,542.3328864,530.2810445,530.2810445,10415296
30-10-2023,544.9360352,546.382256,536.5479423,542.8148994,8593704
31-10-2023,545.2734985,549.0818922,542.9595803,546.6715239,13039696
01-11-2023,546.0930176,549.2264961,543.6343951,545.948372,13575575
02-11-2023,551.588623,554.8185517,547.2499604,550.6244758,11148516
03-11-2023,557.4217529,558.7233282,552.8902491,555.3488128,11371371
06-11-2023,553.7579956,561.6158199,552.6974571,561.1337462,16499138
07-11-2023,558.9643555,560.3623807,552.0706792,554.1918149,17923281
08-11-2023,559.4946289,561.7121558,558.2412493,561.0372998,15434808
09-11-2023,557.614563,560.9890785,555.830914,560.1695769,12434363
10-11-2023,558.7233276,560.1695485,554.7703475,557.0842656,6773038
13-11-2023,560.506958,561.6157508,554.577488,560.16953,11282362
15-11-2023,563.7369385,566.9186128,561.7121938,566.1955023,11397676
16-11-2023,563.6887207,566.9185905,562.001463,563.7369163,8622660
17-11-2023,542.8630981,553.9025959,541.9471465,553.9025959,37173221
20-11-2023,543.5380249,546.4786623,540.5009375,543.7790617,12714585
21-11-2023,541.3687134,546.3340956,540.8866397,545.7073763,14280013
22-11-2023,538.9100952,544.2611005,535.2463476,542.7666841,14909071
23-11-2023,539.8742676,543.2969786,538.2834011,541.6097209,6376210
24-11-2023,540.2598877,542.2846322,539.1993493,541.8025586,6529851
28-11-2023,544.2129517,544.9360621,540.9830229,543.3933912,8153314
29-11-2023,548.2141113,548.5997938,544.8395959,547.6356465,10299034
30-11-2023,544.5021973,549.7568119,543.4416588,549.3229339,19758998
01-12-2023,551.2511597,553.6133321,546.2375825,546.6714605,10614230
04-12-2023,573.378418,574.6317977,563.5922992,566.9186192,26077882
05-12-2023,586.4425659,589.3832033,573.7158104,573.7158104,36430152
06-12-2023,586.635437,591.9864428,582.875239,591.9864428,21439069
07-12-2023,589.7689209,590.5884226,583.3091222,588.1298587,10725706
08-12-2023,592.1311035,594.6860586,583.64656,588.1298686,17722136
11-12-2023,592.227478,597.6749338,591.1186851,592.9505885,11706255
12-12-2023,590.4438477,595.7948536,588.9011766,594.8789018,14494836
13-12-2023,597.6266479,598.2533672,589.7206876,592.4202881,13977914
14-12-2023,601.2904663,605.2434466,600.0852822,603.5561888,15813797
15-12-2023,625.0084229,626.6956805,597.6266188,605.484442,29813572
18-12-2023,625.2495117,632.1431883,619.3682368,623.4658628,16221796
19-12-2023,631.9021606,635.9515322,617.2953056,625.2495208,19964008
20-12-2023,613.6315308,636.7228692,611.2211626,635.0838071,22542056
21-12-2023,620.6697998,625.6833773,605.0024068,609.4857151,19915516
22-12-2023,613.9207764,626.1172629,612.3781643,621.6339546,14998068
26-12-2023,615.1741333,618.3076118,612.8602152,615.9454393,10153089
27-12-2023,625.2976685,626.1654245,616.0900743,617.7773319,14417646
28-12-2023,628.0455322,629.8773767,623.3211872,626.9367394,16982092
29-12-2023,619.0307617,626.3100621,616.6203935,622.3570817,13221898
01-01-2024,618.355835,623.7068994,615.1259651,619.1753955,8295548
02-01-2024,616.5239868,624.7674342,611.1247268,618.3558313,15164482
03-01-2024,620.3805542,624.7674124,613.0048043,616.4275152,14571772
04-01-2024,619.7056274,623.2247883,615.7526474,619.4645906,13883388
05-01-2024,618.9343872,628.3830192,614.8849567,621.8750248,15984585
08-01-2024,604.5203247,621.8749752,602.6402258,617.0542389,14739531
09-01-2024,602.9777222,611.6067931,602.1099661,609.3410706,13400235
10-01-2024,599.4585571,602.8812681,596.0358461,602.3991945,12742464
11-01-2024,597.9641724,604.6650079,596.3251102,603.556215,15533860
12-01-2024,610.883667,613.6797175,598.8318265,601.4350358,16620797
15-01-2024,617.1506348,622.3570535,613.2940457,615.9937051,16844018
16-01-2024,614.0654297,621.778608,610.7391098,617.0542627,15025543
17-01-2024,603.5562134,613.9689925,600.6637715,601.6279188,30016308
18-01-2024,605.7736816,610.7390633,596.8553199,603.3633136,14695436
19-01-2024,605.2434692,612.7156108,602.3028317,610.3052426,11675202
23-01-2024,583.4054565,612.1370906,579.1150485,604.5203041,30954343
24-01-2024,596.1322021,600.0369865,581.4771529,588.0815966,19221835
25-01-2024,590.78125,601.4350658,584.5142926,596.3250969,22684904
29-01-2024,600.6155396,606.9306923,593.529022,596.8071462,19572140
30-01-2024,604.2792969,610.7872909,601.8207331,603.0259172,16966577
31-01-2024,617.5363159,620.1395253,599.6995917,603.9418632,23270745
01-02-2024,624.4299927,629.5399614,610.5462487,619.7056476,26587707
02-02-2024,626.3582764,636.8674459,623.5140302,628.6239988,27471811
05-02-2024,619.8984985,631.3236201,615.8490682,623.8996744,28339525
06-02-2024,626.9367676,631.5164671,614.836731,621.3447251,14079390
07-02-2024,651.0404053,653.6436145,631.5164242,631.5646198,41696232
08-02-2024,674.4692383,693.125524,654.1739492,656.0058526,74222434
09-02-2024,699.2478027,702.2366357,669.311042,678.4222454,43235061
12-02-2024,682.5198364,699.9708775,679.2417124,699.9708775,22873137
13-02-2024,687.8709106,692.2577691,676.9760578,683.1465653,23351472
14-02-2024,716.7470703,721.6641976,680.2540626,680.2540626,36782182
15-02-2024,734.3909302,736.608457,715.0597907,720.8928694,33941282
16-02-2024,727.6419678,746.8284634,726.3403336,736.0782565,27365121
19-02-2024,732.0288086,737.5726553,723.1104464,731.4985394,13979584
20-02-2024,732.8483276,736.1264519,726.9670527,731.8359848,12528399
21-02-2024,743.8395996,749.6244831,732.3662239,733.3786255,21465311
22-02-2024,738.4403687,745.2857903,729.859435,745.2857903,18799244
23-02-2024,731.8359375,742.875435,727.931153,738.4403813,14143636
26-02-2024,731.6914063,738.8742565,725.7136812,727.9312083,11355186
27-02-2024,722.9658203,735.0176614,715.5901289,731.6914003,13969393
28-02-2024,715.8793335,729.6184318,714.4331126,722.9657922,11263318
29-02-2024,721.2785034,726.8706043,710.7211386,717.2291322,19217113
01-03-2024,741.5738525,744.3216486,724.9905087,725.0387043,17348526
04-03-2024,744.369873,749.1424137,741.4292357,746.6356544,9789141
05-03-2024,755.8432617,758.7357035,741.5256395,741.9113219,18088847
06-03-2024,755.7950439,761.965551,745.1894243,755.5540071,26710525
07-03-2024,759.7962036,764.9544265,754.9272719,761.6763025,15497868
11-03-2024,745.9607544,764.3759437,742.923667,761.6763431,16778340
12-03-2024,732.4627075,749.8655543,730.1969261,742.3934128,21529705
13-03-2024,720.4590454,736.3192797,716.3614195,731.4503478,27950252
14-03-2024,714.4813232,723.8817591,707.7322923,723.0140619,19730882
15-03-2024,705.6594238,719.7841463,697.0784894,712.7458829,29792241
18-03-2024,704.7434692,711.4443046,696.2107305,701.0314669,18145126
19-03-2024,697.8497925,708.0215346,695.2948375,703.8275174,15205043
20-03-2024,709.8534546,712.4566641,693.9932196,699.151443,25405455
21-03-2024,717.6147461,723.6888617,713.9991941,715.3972193,15161161
22-03-2024,719.928772,721.9534577,714.8188033,717.180917,15535921
26-03-2024,713.5172119,721.0375492,712.0227953,716.4096539,14678342
27-03-2024,707.0092163,719.1092534,704.0203832,716.3614571,30088789
28-03-2024,725.3761597,732.3180316,710.4801317,711.2996334,21705116
01-04-2024,731.112854,734.198137,725.1351292,731.8359644,9949971
02-04-2024,738.9224854,741.1882079,726.3403165,731.016466,15713063
03-04-2024,743.4057617,744.9001783,732.8965915,737.4762911,19136981
04-04-2024,732.0770264,747.503383,730.9200378,747.2141506,15889530
05-04-2024,737.331604,740.1758501,725.6171915,730.7754145,9939620
08-04-2024,740.7543335,742.3933956,734.4873763,738.5850021,9797174
09-04-2024,736.8013306,744.7555453,733.8124388,740.8989563,7465892
10-04-2024,751.1188965,752.709763,736.2710643,739.0188604,14530669
12-04-2024,738.8259888,751.5527436,737.379768,749.3834124,14408722
15-04-2024,730.3415527,735.9335951,721.9052642,732.5590797,11356572
16-04-2024,724.7495117,727.8347947,717.7112484,724.3156337,13338991
18-04-2024,718.0968628,732.7037172,715.3972623,725.0869304,14589648
19-04-2024,723.5443115,725.038728,705.8039787,708.1661512,10886554
22-04-2024,738.6331787,741.4292293,723.5443097,727.1116662,17452186
23-04-2024,745.2858276,749.8173315,738.1029188,742.7308139,12292429
24-04-2024,745.3822021,750.5886207,742.5862105,750.5886207,7842615
25-04-2024,783.5625,785.2015621,742.0559717,743.020119,36732974
26-04-2024,772.571228,787.6119614,770.2573098,786.6478141,14964358
29-04-2024,796.8677368,801.4474365,770.0644539,778.0668646,27302732
30-04-2024,796.626709,804.9183523,790.5043971,796.8677458,27449073
02-05-2024,800.2904663,804.0024688,795.4215341,797.2534376,19943724
03-05-2024,801.6401978,806.2198969,790.6007006,804.8700673,22667634
06-05-2024,778.8381348,806.0270989,774.2102397,805.0629517,35283557
07-05-2024,773.1496582,785.4425349,764.7615658,782.8875213,16725013
08-05-2024,781.7305298,792.5289901,770.8356783,773.8245111,27908322
09-05-2024,790.4078979,809.546256,774.7405053,782.79117,49290254
10-05-2024,788.0457764,802.2187535,786.3585186,797.3498214,20543142
13-05-2024,779.8023071,790.4561228,769.9679931,790.4561228,15398505
14-05-2024,788.8652954,792.9147256,778.9345905,783.8517179,10912462
15-05-2024,790.8899536,795.7106897,788.7206224,791.5648684,9755062
16-05-2024,782.8394165,796.53032,768.7628305,795.7107595,20536990
17-05-2024,788.527771,792.9628835,782.1162274,785.2979014,12492509
21-05-2024,800.8689575,806.3163543,790.2150831,791.5649128,14037801
22-05-2024,802.6334839,810.3780019,797.5358303,810.2799344,19239277
23-05-2024,815.7206421,819.0537393,805.8194778,808.4663421,17497488
24-05-2024,812.2895508,824.6905681,810.7210696,813.6620167,12252075
27-05-2024,817.2891846,822.8769958,806.799795,816.2108014,12295193
28-05-2024,814.7894287,824.1514318,807.0939145,819.2498532,13818893
29-05-2024,806.4567261,818.0244392,803.1726326,812.0935413,14518232
30-05-2024,809.593689,819.5439172,803.1726332,805.231332,17818705
31-05-2024,814.005127,818.5636189,801.0159438,814.3482734,22267336
03-06-2024,887.822937,894.0479178,839.8854754,846.5516102,64269020
04-06-2024,759.9407349,879.3431739,717.5420813,879.3431739,122381193
05-06-2024,774.2042847,779.3509418,729.4038475,775.1846003,74256082
06-06-2024,800.8688965,816.9460375,780.3312713,784.252534,40555649
07-06-2024,813.6130371,815.1325145,794.5458845,803.7608762,25061284
10-06-2024,815.4265747,828.8079077,812.8777779,817.7303525,16725508
11-06-2024,819.1027832,823.0730499,812.7307311,819.5439372,14754408
12-06-2024,822.5828857,828.905934,816.6029839,820.5242467,15071442
13-06-2024,827.2884521,829.2490836,819.6419417,828.3667755,12523972
14-06-2024,822.6809082,833.1702977,818.6615781,828.366727,12903496
18-06-2024,828.2687378,834.7387973,823.710246,824.9846444,14929083
19-06-2024,835.8171387,843.6596642,824.4455005,830.1313196,32925140
20-06-2024,827.1413574,836.3072851,825.7688915,836.2092775,13985352
21-06-2024,819.8380127,831.3567222,812.2895698,828.2687637,18990090
24-06-2024,816.3088989,819.5439288,804.888197,815.1325081,12715254
25-06-2024,825.6708984,829.200011,817.8773767,820.524241,20917530
26-06-2024,828.7098389,832.0919399,819.5439112,823.3181026,16281760
27-06-2024,827.3864136,830.7195107,821.7495986,827.2884059,20378887
28-06-2024,832.2390137,846.9927528,827.3864391,830.2293785,23636388
01-07-2024,825.3768311,833.7585185,823.4161996,832.6311315,10967797
02-07-2024,809.8878174,829.6411423,806.9468704,827.3864282,21142840
03-07-2024,823.4161987,827.2393941,808.7604668,812.6817297,23598009
04-07-2024,822.7789307,828.2687343,817.8773523,826.4061106,13372587
05-07-2024,842.826416,844.2968896,820.524234,821.5045497,24873722
08-07-2024,839.3953247,847.9730871,836.6994565,842.8264297,10359800
09-07-2024,844.3458862,852.8256408,839.1502251,842.9734802,13585081
10-07-2024,832.2880249,843.3165765,826.8962886,843.1695052,17343236
11-07-2024,839.8364868,841.404968,833.0232806,837.5817726,8501366
12-07-2024,842.7774048,846.0124346,838.4639918,839.8364577,11446064
15-07-2024,864.0012207,869.8831149,842.7774216,842.7774216,25392820
16-07-2024,863.3640137,870.6183137,857.0899695,864.9324948,11893692
18-07-2024,875.9610596,877.2845216,860.227005,863.3150233,19435183
19-07-2024,871.84375,881.3038205,865.9128519,877.3825577,14562742
22-07-2024,859.5407715,877.3825287,850.9140055,864.0992633,14614111
23-07-2024,846.8947144,867.0891928,832.3859949,865.6187193,18279212
24-07-2024,835.2289429,850.9139934,830.5234397,847.1888059,19624845
25-07-2024,831.7978516,834.0035618,824.6415591,830.8175359,9522375
26-07-2024,845.4732666,847.2378229,827.3864304,828.0236595,12081506
29-07-2024,854.4431152,871.5986395,846.2084995,849.0023752,26582781
30-07-2024,855.6195068,863.2169533,851.8943192,857.4821305,13528447
31-07-2024,855.227417,857.72721,850.9140041,856.6488269,11636874
01-08-2024,845.6693726,864.0502922,842.5323503,860.5211197,11787203
02-08-2024,831.1606445,841.4049556,829.4941557,839.8364744,12609331
05-08-2024,795.6732788,814.9854506,784.2525767,813.6620484,27676951
06-08-2024,781.9978638,810.2799484,779.9882285,806.456753,17900930
07-08-2024,792.7322998,794.741935,784.7917069,793.0753864,17692355
08-08-2024,792.144104,801.7021823,786.9974465,796.0163631,14769069
09-08-2024,808.0742188,813.6130264,793.6145622,799.9376104,15320885
12-08-2024,796.6044922,806.7997991,795.2320861,804.4470176,16120449
13-08-2024,781.850769,803.8588683,779.3999798,797.4868163,17585172
14-08-2024,787.1934814,793.2224467,784.6446846,785.1838463,11788665
16-08-2024,796.1143188,798.8592505,787.1934703,787.1934703,11427335
19-08-2024,797.6828613,809.1525665,796.6044782,798.9572597,10151482
20-08-2024,804.1529541,806.7998184,797.339748,801.8492361,10347493
21-08-2024,799.49646,804.8391925,795.2321106,804.1529596,14607257
22-08-2024,804.1529541,807.6821265,801.0159319,802.8785557,7832917
23-08-2024,799.300354,805.8194771,798.4671096,805.3293193,5537747
26-08-2024,799.0062866,807.2409623,797.780892,801.8982299,8523795
27-08-2024,799.8395996,803.3197084,795.0850326,801.7021635,12833290
28-08-2024,793.4675293,801.1139796,790.6245899,798.7121942,10371300
29-08-2024,798.4671021,799.9375755,791.0657308,793.6145276,18247268
30-08-2024,799.5454712,804.5451172,798.3200766,801.0650084,8911426
02-09-2024,805.9665527,809.1525787,797.0456442,801.2119858,11813750
03-09-2024,808.5643921,809.6917791,800.329776,805.9665913,10548350
04-09-2024,800.4277344,802.535437,797.6338587,799.3984149,10789570
05-09-2024,802.6334839,805.9665812,798.3691345,802.2413337,8395074
06-09-2024,767.0970459,796.8986675,761.7053095,795.5262016,40220096
09-09-2024,768.812561,772.6848199,755.8233785,769.5477978,21322103
10-09-2024,767.2440796,773.272985,762.19543,772.4887445,12824701
11-09-2024,753.4706421,772.4887911,750.3336796,764.6952691,20060665
12-09-2024,772.2436523,774.3513549,757.5389176,759.7446278,17578964
13-09-2024,775.2826538,779.3509879,769.6458385,775.4297251,12950936
16-09-2024,770.0869751,779.3509703,768.959648,775.2826363,9553736
17-09-2024,767.4891968,771.9986251,765.1854189,770.1360013,10665630
18-09-2024,777.1452637,779.1058951,766.60687,768.3714263,18324412
19-09-2024,774.4003906,785.5759536,768.6165041,779.3999767,10645478
20-09-2024,766.3128052,779.2039209,764.1560986,779.2039209,21372244
23-09-2024,786.0661011,789.1541194,769.057648,770.5281215,17309545
24-09-2024,782.5369873,788.4188814,780.8214349,783.517303,15180653
25-09-2024,777.4883423,782.2919131,773.1749892,782.1939054,18465571
26-09-2024,786.0661011,787.193488,776.0178654,780.3312783,23198842
27-09-2024,786.8504028,792.0950678,782.733065,786.0661024,15193681
30-09-2024,772.3907471,786.8013397,770.9692774,786.1151666,15484573
01-10-2024,781.2625732,784.5956106,772.4887362,772.4887362,13280535
03-10-2024,778.468689,788.1738385,768.8616069,774.3514108,15944135
04-10-2024,780.9685059,793.9086249,769.7928832,776.410014,20097454
07-10-2024,755.4802856,788.1737889,750.3336284,784.2525263,24267990
08-10-2024,766.067688,768.9596312,757.0487719,757.0487719,8560960
09-10-2024,781.7037354,788.5168814,766.655854,771.2143458,18758697
10-10-2024,781.4096069,788.6149631,779.3509679,783.2722307,10241015
11-10-2024,784.0074463,786.8993894,777.3903156,781.5076533,14322720
14-10-2024,789.3012085,793.3204789,785.0367993,786.2131901,8967564
15-10-2024,788.8110352,791.6049109,785.8210245,789.6442796,6252104
16-10-2024,789.5952759,793.0753846,786.2621786,786.9974154,6494240
17-10-2024,795.085022,803.3687015,790.1344397,793.5655446,18580553
18-10-2024,804.2510376,806.4076843,787.0955126,795.1340536,11704698
21-10-2024,797.9279785,810.1819248,793.0754038,808.4663723,10359618
22-10-2024,774.8415527,800.7708551,771.9986133,797.9769793,16645356
23-10-2024,770.5281372,776.9981969,764.4501679,774.4494,13866198
24-10-2024,778.90979,781.3115754,769.204701,770.577107,5607500
25-10-2024,765.5775757,784.987815,756.803738,782.2919468,9717125
28-10-2024,776.4590454,788.1248263,768.1263619,768.3714408,13757251
29-10-2024,816.3088989,818.4165418,774.9395642,780.3313006,28274791
30-10-2024,806.2606201,816.6029383,804.8881543,811.70136,15977682
31-10-2024,804.0549316,811.701382,797.5358084,803.8588565,13402324
01-11-2024,805.0352783,809.3486316,802.7805641,806.2116691,1637141
04-11-2024,813.5149536,821.0143926,791.2127716,806.5057323,14498161
